start,end,cost
ChIJuRTCa1hSUkYRZctNq7Wpmys,ChIJj5kfbFlSUkYRcDRZTsny7_c,1.0400536790010804e-05
ChIJuRTCa1hSUkYRZctNq7Wpmys,ChIJpyBCaFlSUkYR3LHwM6zxRjU,1.0569024360010747e-05
ChIJuRTCa1hSUkYRZctNq7Wpmys,ChIJL3cdF1dSUkYRrSCPkRNdtPE,inf
ChIJuRTCa1hSUkYRZctNq7Wpmys,ChIJgXdTbFdSUkYR33h2wlG_Zwk,inf
ChIJuRTCa1hSUkYRZctNq7Wpmys,ChIJ64wzbldSUkYR5FeQ9EKDTkU,inf
ChIJuRTCa1hSUkYRZctNq7Wpmys,ChIJ7feGfFdSUkYRmmsyva5Yh7g,inf
ChIJuRTCa1hSUkYRZctNq7Wpmys,ChIJRwYQ1llSUkYRMKaZjz2gpdg,inf
ChIJuRTCa1hSUkYRZctNq7Wpmys,ChIJmQYH01lSUkYRA5sfbpFn4ag,inf
ChIJuRTCa1hSUkYRZctNq7Wpmys,ChIJaU2CalhSUkYR16Poj9gzgIw,inf
ChIJuRTCa1hSUkYRZctNq7Wpmys,ChIJt2H3cFhSUkYRAkkFfX87Bq8,inf
ChIJuRTCa1hSUkYRZctNq7Wpmys,ChIJRZDreVhSUkYRo3ujslhgkNQ,inf
ChIJuRTCa1hSUkYRZctNq7Wpmys,ChIJuRTCa1hSUkYRZctNq7Wpmys,0
ChIJuRTCa1hSUkYRZctNq7Wpmys,ChIJCy4tOFhSUkYR0RImuvsSO1g,1.98851650000278e-06
ChIJuRTCa1hSUkYRZctNq7Wpmys,ChIJtYl80VlSUkYRHsPJ77_LXm8,5.040383290007038e-06
ChIJuRTCa1hSUkYRZctNq7Wpmys,ChIJwTS011lSUkYROOaIBw6_t6k,5.263820170008593e-06
ChIJuRTCa1hSUkYRZctNq7Wpmys,ChIJ7-bcfFdSUkYRAi_D5VAiANk,5.468472430004333e-06
ChIJuRTCa1hSUkYRZctNq7Wpmys,ChIJb-LjZFdSUkYR0IQcqxmpIDY,5.630258280008397e-06
ChIJuRTCa1hSUkYRZctNq7Wpmys,ChIJBWUZb1dSUkYR0KDo40YbcFQ,5.843650780005401e-06
ChIJCy4tOFhSUkYR0RImuvsSO1g,ChIJDfnLZ1lSUkYRchF_if80LfE,inf
ChIJCy4tOFhSUkYR0RImuvsSO1g,ChIJsRh_oFlSUkYRkBBHQUeoKcI,inf
ChIJCy4tOFhSUkYR0RImuvsSO1g,ChIJ9cuitllSUkYRd6ZoiDSinIM,inf
ChIJCy4tOFhSUkYR0RImuvsSO1g,ChIJk2Y2M1hSUkYR8cXNNRfosIY,2.6133342099990338e-06
ChIJCy4tOFhSUkYR0RImuvsSO1g,ChIJCy4tOFhSUkYRBiS5iJUrGnY,inf
ChIJCy4tOFhSUkYR0RImuvsSO1g,ChIJj1RhMlhSUkYRxwx00g4P0QE,2.530688690003652e-06
ChIJCy4tOFhSUkYR0RImuvsSO1g,ChIJuYkcKlhSUkYRFPCipW5rTvU,2.696682690004677e-06
ChIJCy4tOFhSUkYR0RImuvsSO1g,ChIJP6TdhFdSUkYRdrsWKXZMAs8,3.253451830000623e-06
ChIJCy4tOFhSUkYR0RImuvsSO1g,ChIJf9Y9sFdSUkYRmaDEJhCweGc,5.403135320010563e-06
ChIJCy4tOFhSUkYR0RImuvsSO1g,ChIJozaGTFZSUkYRNtWl2AGUPkI,6.078123330016904e-06
ChIJCy4tOFhSUkYR0RImuvsSO1g,ChIJozaGTFZSUkYRjY7TpiWcsro,inf
ChIJCy4tOFhSUkYR0RImuvsSO1g,ChIJr8hSvVdSUkYR9El_JWHKncY,inf
ChIJCy4tOFhSUkYR0RImuvsSO1g,ChIJuYkcKlhSUkYRkyJyE8H3_fI,inf
ChIJCy4tOFhSUkYR0RImuvsSO1g,ChIJV02yLVhSUkYR5Urrpdyav5w,inf
ChIJCy4tOFhSUkYR0RImuvsSO1g,ChIJI3hCtFlSUkYRPnfwEKyXdTk,inf
ChIJCy4tOFhSUkYR0RImuvsSO1g,ChIJOW51C1lSUkYRRv6n34W9-Zg,inf
ChIJCy4tOFhSUkYR0RImuvsSO1g,ChIJj5kfbFlSUkYRcDRZTsny7_c,inf
ChIJCy4tOFhSUkYR0RImuvsSO1g,ChIJpyBCaFlSUkYR3LHwM6zxRjU,inf
ChIJCy4tOFhSUkYR0RImuvsSO1g,ChIJL3cdF1dSUkYRrSCPkRNdtPE,inf
ChIJCy4tOFhSUkYR0RImuvsSO1g,ChIJgXdTbFdSUkYR33h2wlG_Zwk,inf
ChIJCy4tOFhSUkYR0RImuvsSO1g,ChIJ64wzbldSUkYR5FeQ9EKDTkU,inf
ChIJCy4tOFhSUkYR0RImuvsSO1g,ChIJ7feGfFdSUkYRmmsyva5Yh7g,inf
ChIJCy4tOFhSUkYR0RImuvsSO1g,ChIJRwYQ1llSUkYRMKaZjz2gpdg,inf
ChIJCy4tOFhSUkYR0RImuvsSO1g,ChIJmQYH01lSUkYRA5sfbpFn4ag,inf
ChIJCy4tOFhSUkYR0RImuvsSO1g,ChIJaU2CalhSUkYR16Poj9gzgIw,inf
ChIJCy4tOFhSUkYR0RImuvsSO1g,ChIJt2H3cFhSUkYRAkkFfX87Bq8,inf
ChIJCy4tOFhSUkYR0RImuvsSO1g,ChIJRZDreVhSUkYRo3ujslhgkNQ,inf
ChIJCy4tOFhSUkYR0RImuvsSO1g,ChIJuRTCa1hSUkYRZctNq7Wpmys,inf
ChIJCy4tOFhSUkYR0RImuvsSO1g,ChIJCy4tOFhSUkYR0RImuvsSO1g,0
ChIJCy4tOFhSUkYR0RImuvsSO1g,ChIJtYl80VlSUkYRHsPJ77_LXm8,3.0518667900042576e-06
ChIJCy4tOFhSUkYR0RImuvsSO1g,ChIJwTS011lSUkYROOaIBw6_t6k,3.275303670005812e-06
ChIJCy4tOFhSUkYR0RImuvsSO1g,ChIJ7-bcfFdSUkYRAi_D5VAiANk,3.4799559300015523e-06
ChIJCy4tOFhSUkYR0RImuvsSO1g,ChIJb-LjZFdSUkYR0IQcqxmpIDY,3.641741780005616e-06
ChIJCy4tOFhSUkYR0RImuvsSO1g,ChIJBWUZb1dSUkYR0KDo40YbcFQ,3.85513428000262e-06
ChIJtYl80VlSUkYRHsPJ77_LXm8,ChIJDfnLZ1lSUkYRchF_if80LfE,inf
ChIJtYl80VlSUkYRHsPJ77_LXm8,ChIJsRh_oFlSUkYRkBBHQUeoKcI,inf
ChIJtYl80VlSUkYRHsPJ77_LXm8,ChIJ9cuitllSUkYRd6ZoiDSinIM,inf
ChIJtYl80VlSUkYRHsPJ77_LXm8,ChIJk2Y2M1hSUkYR8cXNNRfosIY,inf
ChIJtYl80VlSUkYRHsPJ77_LXm8,ChIJCy4tOFhSUkYRBiS5iJUrGnY,inf
ChIJtYl80VlSUkYRHsPJ77_LXm8,ChIJj1RhMlhSUkYRxwx00g4P0QE,inf
ChIJtYl80VlSUkYRHsPJ77_LXm8,ChIJuYkcKlhSUkYRFPCipW5rTvU,inf
ChIJtYl80VlSUkYRHsPJ77_LXm8,ChIJP6TdhFdSUkYRdrsWKXZMAs8,inf
ChIJtYl80VlSUkYRHsPJ77_LXm8,ChIJf9Y9sFdSUkYRmaDEJhCweGc,inf
ChIJtYl80VlSUkYRHsPJ77_LXm8,ChIJozaGTFZSUkYRNtWl2AGUPkI,inf
ChIJtYl80VlSUkYRHsPJ77_LXm8,ChIJozaGTFZSUkYRjY7TpiWcsro,inf
ChIJtYl80VlSUkYRHsPJ77_LXm8,ChIJr8hSvVdSUkYR9El_JWHKncY,inf
ChIJtYl80VlSUkYRHsPJ77_LXm8,ChIJuYkcKlhSUkYRkyJyE8H3_fI,inf
ChIJtYl80VlSUkYRHsPJ77_LXm8,ChIJV02yLVhSUkYR5Urrpdyav5w,inf
ChIJtYl80VlSUkYRHsPJ77_LXm8,ChIJI3hCtFlSUkYRPnfwEKyXdTk,inf
ChIJtYl80VlSUkYRHsPJ77_LXm8,ChIJOW51C1lSUkYRRv6n34W9-Zg,inf
ChIJtYl80VlSUkYRHsPJ77_LXm8,ChIJj5kfbFlSUkYRcDRZTsny7_c,inf
ChIJtYl80VlSUkYRHsPJ77_LXm8,ChIJpyBCaFlSUkYR3LHwM6zxRjU,inf
ChIJtYl80VlSUkYRHsPJ77_LXm8,ChIJL3cdF1dSUkYRrSCPkRNdtPE,inf
ChIJtYl80VlSUkYRHsPJ77_LXm8,ChIJgXdTbFdSUkYR33h2wlG_Zwk,inf
ChIJtYl80VlSUkYRHsPJ77_LXm8,ChIJ64wzbldSUkYR5FeQ9EKDTkU,inf
ChIJtYl80VlSUkYRHsPJ77_LXm8,ChIJ7feGfFdSUkYRmmsyva5Yh7g,inf
ChIJtYl80VlSUkYRHsPJ77_LXm8,ChIJRwYQ1llSUkYRMKaZjz2gpdg,inf
ChIJtYl80VlSUkYRHsPJ77_LXm8,ChIJmQYH01lSUkYRA5sfbpFn4ag,inf
ChIJtYl80VlSUkYRHsPJ77_LXm8,ChIJaU2CalhSUkYR16Poj9gzgIw,inf
ChIJtYl80VlSUkYRHsPJ77_LXm8,ChIJt2H3cFhSUkYRAkkFfX87Bq8,inf
ChIJtYl80VlSUkYRHsPJ77_LXm8,ChIJRZDreVhSUkYRo3ujslhgkNQ,inf
ChIJtYl80VlSUkYRHsPJ77_LXm8,ChIJuRTCa1hSUkYRZctNq7Wpmys,inf
ChIJtYl80VlSUkYRHsPJ77_LXm8,ChIJCy4tOFhSUkYR0RImuvsSO1g,inf
ChIJtYl80VlSUkYRHsPJ77_LXm8,ChIJtYl80VlSUkYRHsPJ77_LXm8,0
ChIJtYl80VlSUkYRHsPJ77_LXm8,ChIJwTS011lSUkYROOaIBw6_t6k,2.234368800015544e-07
ChIJtYl80VlSUkYRHsPJ77_LXm8,ChIJ7-bcfFdSUkYRAi_D5VAiANk,4.2808913999729454e-07
ChIJtYl80VlSUkYRHsPJ77_LXm8,ChIJb-LjZFdSUkYR0IQcqxmpIDY,5.898749900013582e-07
ChIJtYl80VlSUkYRHsPJ77_LXm8,ChIJBWUZb1dSUkYR0KDo40YbcFQ,8.032674899983621e-07
ChIJwTS011lSUkYROOaIBw6_t6k,ChIJDfnLZ1lSUkYRchF_if80LfE,inf
ChIJwTS011lSUkYROOaIBw6_t6k,ChIJsRh_oFlSUkYRkBBHQUeoKcI,inf
ChIJwTS011lSUkYROOaIBw6_t6k,ChIJ9cuitllSUkYRd6ZoiDSinIM,inf
ChIJwTS011lSUkYROOaIBw6_t6k,ChIJk2Y2M1hSUkYR8cXNNRfosIY,inf
ChIJwTS011lSUkYROOaIBw6_t6k,ChIJCy4tOFhSUkYRBiS5iJUrGnY,inf
ChIJwTS011lSUkYROOaIBw6_t6k,ChIJj1RhMlhSUkYRxwx00g4P0QE,inf
ChIJwTS011lSUkYROOaIBw6_t6k,ChIJuYkcKlhSUkYRFPCipW5rTvU,inf
ChIJwTS011lSUkYROOaIBw6_t6k,ChIJP6TdhFdSUkYRdrsWKXZMAs8,inf
ChIJwTS011lSUkYROOaIBw6_t6k,ChIJf9Y9sFdSUkYRmaDEJhCweGc,inf
ChIJwTS011lSUkYROOaIBw6_t6k,ChIJozaGTFZSUkYRNtWl2AGUPkI,inf
ChIJwTS011lSUkYROOaIBw6_t6k,ChIJozaGTFZSUkYRjY7TpiWcsro,inf
ChIJwTS011lSUkYROOaIBw6_t6k,ChIJr8hSvVdSUkYR9El_JWHKncY,inf
ChIJwTS011lSUkYROOaIBw6_t6k,ChIJuYkcKlhSUkYRkyJyE8H3_fI,inf
ChIJwTS011lSUkYROOaIBw6_t6k,ChIJV02yLVhSUkYR5Urrpdyav5w,inf
ChIJwTS011lSUkYROOaIBw6_t6k,ChIJI3hCtFlSUkYRPnfwEKyXdTk,inf
ChIJwTS011lSUkYROOaIBw6_t6k,ChIJOW51C1lSUkYRRv6n34W9-Zg,inf
ChIJwTS011lSUkYROOaIBw6_t6k,ChIJj5kfbFlSUkYRcDRZTsny7_c,inf
ChIJwTS011lSUkYROOaIBw6_t6k,ChIJpyBCaFlSUkYR3LHwM6zxRjU,inf
ChIJwTS011lSUkYROOaIBw6_t6k,ChIJL3cdF1dSUkYRrSCPkRNdtPE,inf
ChIJwTS011lSUkYROOaIBw6_t6k,ChIJgXdTbFdSUkYR33h2wlG_Zwk,inf
ChIJwTS011lSUkYROOaIBw6_t6k,ChIJ64wzbldSUkYR5FeQ9EKDTkU,inf
ChIJwTS011lSUkYROOaIBw6_t6k,ChIJ7feGfFdSUkYRmmsyva5Yh7g,inf
ChIJwTS011lSUkYROOaIBw6_t6k,ChIJRwYQ1llSUkYRMKaZjz2gpdg,inf
ChIJwTS011lSUkYROOaIBw6_t6k,ChIJmQYH01lSUkYRA5sfbpFn4ag,inf
ChIJwTS011lSUkYROOaIBw6_t6k,ChIJaU2CalhSUkYR16Poj9gzgIw,inf
ChIJwTS011lSUkYROOaIBw6_t6k,ChIJt2H3cFhSUkYRAkkFfX87Bq8,inf
ChIJwTS011lSUkYROOaIBw6_t6k,ChIJRZDreVhSUkYRo3ujslhgkNQ,inf
ChIJwTS011lSUkYROOaIBw6_t6k,ChIJuRTCa1hSUkYRZctNq7Wpmys,inf
ChIJwTS011lSUkYROOaIBw6_t6k,ChIJCy4tOFhSUkYR0RImuvsSO1g,inf
ChIJwTS011lSUkYROOaIBw6_t6k,ChIJtYl80VlSUkYRHsPJ77_LXm8,inf
ChIJwTS011lSUkYROOaIBw6_t6k,ChIJwTS011lSUkYROOaIBw6_t6k,0
ChIJwTS011lSUkYROOaIBw6_t6k,ChIJ7-bcfFdSUkYRAi_D5VAiANk,2.0465225999574018e-07
ChIJwTS011lSUkYROOaIBw6_t6k,ChIJb-LjZFdSUkYR0IQcqxmpIDY,3.664381099998039e-07
ChIJwTS011lSUkYROOaIBw6_t6k,ChIJBWUZb1dSUkYR0KDo40YbcFQ,5.798306099968078e-07
ChIJ7-bcfFdSUkYRAi_D5VAiANk,ChIJDfnLZ1lSUkYRchF_if80LfE,inf
ChIJ7-bcfFdSUkYRAi_D5VAiANk,ChIJsRh_oFlSUkYRkBBHQUeoKcI,inf
ChIJ7-bcfFdSUkYRAi_D5VAiANk,ChIJ9cuitllSUkYRd6ZoiDSinIM,inf
ChIJ7-bcfFdSUkYRAi_D5VAiANk,ChIJk2Y2M1hSUkYR8cXNNRfosIY,inf
ChIJ7-bcfFdSUkYRAi_D5VAiANk,ChIJCy4tOFhSUkYRBiS5iJUrGnY,inf
ChIJ7-bcfFdSUkYRAi_D5VAiANk,ChIJj1RhMlhSUkYRxwx00g4P0QE,inf
ChIJ7-bcfFdSUkYRAi_D5VAiANk,ChIJuYkcKlhSUkYRFPCipW5rTvU,inf
ChIJ7-bcfFdSUkYRAi_D5VAiANk,ChIJP6TdhFdSUkYRdrsWKXZMAs8,inf
ChIJ7-bcfFdSUkYRAi_D5VAiANk,ChIJf9Y9sFdSUkYRmaDEJhCweGc,inf
ChIJ7-bcfFdSUkYRAi_D5VAiANk,ChIJozaGTFZSUkYRNtWl2AGUPkI,inf
ChIJ7-bcfFdSUkYRAi_D5VAiANk,ChIJozaGTFZSUkYRjY7TpiWcsro,inf
ChIJ7-bcfFdSUkYRAi_D5VAiANk,ChIJr8hSvVdSUkYR9El_JWHKncY,inf
ChIJ7-bcfFdSUkYRAi_D5VAiANk,ChIJuYkcKlhSUkYRkyJyE8H3_fI,inf
ChIJ7-bcfFdSUkYRAi_D5VAiANk,ChIJV02yLVhSUkYR5Urrpdyav5w,inf
ChIJ7-bcfFdSUkYRAi_D5VAiANk,ChIJI3hCtFlSUkYRPnfwEKyXdTk,inf
ChIJ7-bcfFdSUkYRAi_D5VAiANk,ChIJOW51C1lSUkYRRv6n34W9-Zg,inf
ChIJ7-bcfFdSUkYRAi_D5VAiANk,ChIJj5kfbFlSUkYRcDRZTsny7_c,inf
ChIJ7-bcfFdSUkYRAi_D5VAiANk,ChIJpyBCaFlSUkYR3LHwM6zxRjU,inf
ChIJ7-bcfFdSUkYRAi_D5VAiANk,ChIJL3cdF1dSUkYRrSCPkRNdtPE,inf
ChIJ7-bcfFdSUkYRAi_D5VAiANk,ChIJgXdTbFdSUkYR33h2wlG_Zwk,inf
ChIJ7-bcfFdSUkYRAi_D5VAiANk,ChIJ64wzbldSUkYR5FeQ9EKDTkU,inf
ChIJ7-bcfFdSUkYRAi_D5VAiANk,ChIJ7feGfFdSUkYRmmsyva5Yh7g,inf
ChIJ7-bcfFdSUkYRAi_D5VAiANk,ChIJRwYQ1llSUkYRMKaZjz2gpdg,inf
ChIJ7-bcfFdSUkYRAi_D5VAiANk,ChIJmQYH01lSUkYRA5sfbpFn4ag,inf
ChIJ7-bcfFdSUkYRAi_D5VAiANk,ChIJaU2CalhSUkYR16Poj9gzgIw,inf
ChIJ7-bcfFdSUkYRAi_D5VAiANk,ChIJt2H3cFhSUkYRAkkFfX87Bq8,inf
ChIJ7-bcfFdSUkYRAi_D5VAiANk,ChIJRZDreVhSUkYRo3ujslhgkNQ,inf
ChIJ7-bcfFdSUkYRAi_D5VAiANk,ChIJuRTCa1hSUkYRZctNq7Wpmys,inf
ChIJ7-bcfFdSUkYRAi_D5VAiANk,ChIJCy4tOFhSUkYR0RImuvsSO1g,inf
ChIJ7-bcfFdSUkYRAi_D5VAiANk,ChIJtYl80VlSUkYRHsPJ77_LXm8,inf
ChIJ7-bcfFdSUkYRAi_D5VAiANk,ChIJwTS011lSUkYROOaIBw6_t6k,inf
ChIJ7-bcfFdSUkYRAi_D5VAiANk,ChIJ7-bcfFdSUkYRAi_D5VAiANk,0
ChIJ7-bcfFdSUkYRAi_D5VAiANk,ChIJb-LjZFdSUkYR0IQcqxmpIDY,1.617858500040637e-07
ChIJ7-bcfFdSUkYRAi_D5VAiANk,ChIJBWUZb1dSUkYR0KDo40YbcFQ,3.7517835000106763e-07
ChIJb-LjZFdSUkYR0IQcqxmpIDY,ChIJDfnLZ1lSUkYRchF_if80LfE,inf
ChIJb-LjZFdSUkYR0IQcqxmpIDY,ChIJsRh_oFlSUkYRkBBHQUeoKcI,inf
ChIJb-LjZFdSUkYR0IQcqxmpIDY,ChIJ9cuitllSUkYRd6ZoiDSinIM,inf
ChIJb-LjZFdSUkYR0IQcqxmpIDY,ChIJk2Y2M1hSUkYR8cXNNRfosIY,inf
ChIJb-LjZFdSUkYR0IQcqxmpIDY,ChIJCy4tOFhSUkYRBiS5iJUrGnY,inf
ChIJb-LjZFdSUkYR0IQcqxmpIDY,ChIJj1RhMlhSUkYRxwx00g4P0QE,inf
ChIJb-LjZFdSUkYR0IQcqxmpIDY,ChIJuYkcKlhSUkYRFPCipW5rTvU,inf
ChIJb-LjZFdSUkYR0IQcqxmpIDY,ChIJP6TdhFdSUkYRdrsWKXZMAs8,inf
ChIJb-LjZFdSUkYR0IQcqxmpIDY,ChIJf9Y9sFdSUkYRmaDEJhCweGc,inf
ChIJb-LjZFdSUkYR0IQcqxmpIDY,ChIJozaGTFZSUkYRNtWl2AGUPkI,inf
ChIJb-LjZFdSUkYR0IQcqxmpIDY,ChIJozaGTFZSUkYRjY7TpiWcsro,inf
ChIJb-LjZFdSUkYR0IQcqxmpIDY,ChIJr8hSvVdSUkYR9El_JWHKncY,inf
ChIJb-LjZFdSUkYR0IQcqxmpIDY,ChIJuYkcKlhSUkYRkyJyE8H3_fI,inf
ChIJb-LjZFdSUkYR0IQcqxmpIDY,ChIJV02yLVhSUkYR5Urrpdyav5w,inf
ChIJb-LjZFdSUkYR0IQcqxmpIDY,ChIJI3hCtFlSUkYRPnfwEKyXdTk,inf
ChIJb-LjZFdSUkYR0IQcqxmpIDY,ChIJOW51C1lSUkYRRv6n34W9-Zg,inf
ChIJb-LjZFdSUkYR0IQcqxmpIDY,ChIJj5kfbFlSUkYRcDRZTsny7_c,inf
ChIJb-LjZFdSUkYR0IQcqxmpIDY,ChIJpyBCaFlSUkYR3LHwM6zxRjU,inf
ChIJb-LjZFdSUkYR0IQcqxmpIDY,ChIJL3cdF1dSUkYRrSCPkRNdtPE,inf
ChIJb-LjZFdSUkYR0IQcqxmpIDY,ChIJgXdTbFdSUkYR33h2wlG_Zwk,inf
ChIJb-LjZFdSUkYR0IQcqxmpIDY,ChIJ64wzbldSUkYR5FeQ9EKDTkU,inf
ChIJb-LjZFdSUkYR0IQcqxmpIDY,ChIJ7feGfFdSUkYRmmsyva5Yh7g,inf
ChIJb-LjZFdSUkYR0IQcqxmpIDY,ChIJRwYQ1llSUkYRMKaZjz2gpdg,inf
ChIJb-LjZFdSUkYR0IQcqxmpIDY,ChIJmQYH01lSUkYRA5sfbpFn4ag,inf
ChIJb-LjZFdSUkYR0IQcqxmpIDY,ChIJaU2CalhSUkYR16Poj9gzgIw,inf
ChIJb-LjZFdSUkYR0IQcqxmpIDY,ChIJt2H3cFhSUkYRAkkFfX87Bq8,inf
ChIJb-LjZFdSUkYR0IQcqxmpIDY,ChIJRZDreVhSUkYRo3ujslhgkNQ,inf
ChIJb-LjZFdSUkYR0IQcqxmpIDY,ChIJuRTCa1hSUkYRZctNq7Wpmys,inf
ChIJb-LjZFdSUkYR0IQcqxmpIDY,ChIJCy4tOFhSUkYR0RImuvsSO1g,inf
ChIJb-LjZFdSUkYR0IQcqxmpIDY,ChIJtYl80VlSUkYRHsPJ77_LXm8,inf
ChIJb-LjZFdSUkYR0IQcqxmpIDY,ChIJwTS011lSUkYROOaIBw6_t6k,inf
ChIJb-LjZFdSUkYR0IQcqxmpIDY,ChIJ7-bcfFdSUkYRAi_D5VAiANk,inf
ChIJb-LjZFdSUkYR0IQcqxmpIDY,ChIJb-LjZFdSUkYR0IQcqxmpIDY,0
ChIJb-LjZFdSUkYR0IQcqxmpIDY,ChIJBWUZb1dSUkYR0KDo40YbcFQ,2.1339249999700394e-07
ChIJBWUZb1dSUkYR0KDo40YbcFQ,ChIJDfnLZ1lSUkYRchF_if80LfE,inf
ChIJBWUZb1dSUkYR0KDo40YbcFQ,ChIJsRh_oFlSUkYRkBBHQUeoKcI,inf
ChIJBWUZb1dSUkYR0KDo40YbcFQ,ChIJ9cuitllSUkYRd6ZoiDSinIM,inf
ChIJBWUZb1dSUkYR0KDo40YbcFQ,ChIJk2Y2M1hSUkYR8cXNNRfosIY,inf
ChIJBWUZb1dSUkYR0KDo40YbcFQ,ChIJCy4tOFhSUkYRBiS5iJUrGnY,inf
ChIJBWUZb1dSUkYR0KDo40YbcFQ,ChIJj1RhMlhSUkYRxwx00g4P0QE,inf
ChIJBWUZb1dSUkYR0KDo40YbcFQ,ChIJuYkcKlhSUkYRFPCipW5rTvU,inf
ChIJBWUZb1dSUkYR0KDo40YbcFQ,ChIJP6TdhFdSUkYRdrsWKXZMAs8,inf
ChIJBWUZb1dSUkYR0KDo40YbcFQ,ChIJf9Y9sFdSUkYRmaDEJhCweGc,inf
ChIJBWUZb1dSUkYR0KDo40YbcFQ,ChIJozaGTFZSUkYRNtWl2AGUPkI,inf
ChIJBWUZb1dSUkYR0KDo40YbcFQ,ChIJozaGTFZSUkYRjY7TpiWcsro,inf
ChIJBWUZb1dSUkYR0KDo40YbcFQ,ChIJr8hSvVdSUkYR9El_JWHKncY,inf
ChIJBWUZb1dSUkYR0KDo40YbcFQ,ChIJuYkcKlhSUkYRkyJyE8H3_fI,inf
ChIJBWUZb1dSUkYR0KDo40YbcFQ,ChIJV02yLVhSUkYR5Urrpdyav5w,inf
ChIJBWUZb1dSUkYR0KDo40YbcFQ,ChIJI3hCtFlSUkYRPnfwEKyXdTk,inf
ChIJBWUZb1dSUkYR0KDo40YbcFQ,ChIJOW51C1lSUkYRRv6n34W9-Zg,inf
ChIJBWUZb1dSUkYR0KDo40YbcFQ,ChIJj5kfbFlSUkYRcDRZTsny7_c,inf
ChIJBWUZb1dSUkYR0KDo40YbcFQ,ChIJpyBCaFlSUkYR3LHwM6zxRjU,inf
ChIJBWUZb1dSUkYR0KDo40YbcFQ,ChIJL3cdF1dSUkYRrSCPkRNdtPE,inf
ChIJBWUZb1dSUkYR0KDo40YbcFQ,ChIJgXdTbFdSUkYR33h2wlG_Zwk,inf
ChIJBWUZb1dSUkYR0KDo40YbcFQ,ChIJ64wzbldSUkYR5FeQ9EKDTkU,inf
ChIJBWUZb1dSUkYR0KDo40YbcFQ,ChIJ7feGfFdSUkYRmmsyva5Yh7g,inf
ChIJBWUZb1dSUkYR0KDo40YbcFQ,ChIJRwYQ1llSUkYRMKaZjz2gpdg,inf
ChIJBWUZb1dSUkYR0KDo40YbcFQ,ChIJmQYH01lSUkYRA5sfbpFn4ag,inf
ChIJBWUZb1dSUkYR0KDo40YbcFQ,ChIJaU2CalhSUkYR16Poj9gzgIw,inf
ChIJBWUZb1dSUkYR0KDo40YbcFQ,ChIJt2H3cFhSUkYRAkkFfX87Bq8,inf
ChIJBWUZb1dSUkYR0KDo40YbcFQ,ChIJRZDreVhSUkYRo3ujslhgkNQ,inf
ChIJBWUZb1dSUkYR0KDo40YbcFQ,ChIJuRTCa1hSUkYRZctNq7Wpmys,inf
ChIJBWUZb1dSUkYR0KDo40YbcFQ,ChIJCy4tOFhSUkYR0RImuvsSO1g,inf
ChIJBWUZb1dSUkYR0KDo40YbcFQ,ChIJtYl80VlSUkYRHsPJ77_LXm8,inf
ChIJBWUZb1dSUkYR0KDo40YbcFQ,ChIJwTS011lSUkYROOaIBw6_t6k,inf
ChIJBWUZb1dSUkYR0KDo40YbcFQ,ChIJ7-bcfFdSUkYRAi_D5VAiANk,inf
ChIJBWUZb1dSUkYR0KDo40YbcFQ,ChIJb-LjZFdSUkYR0IQcqxmpIDY,inf
ChIJBWUZb1dSUkYR0KDo40YbcFQ,ChIJBWUZb1dSUkYR0KDo40YbcFQ,0
